anno_round	aid	docid	layer	category	sent_string	form	1. Goldstandard	2. Goldstandard	A1	A2	A3	A4	A5	A1_sent	A2_sent	A3_sent	A4_sent	A5_sent
6	53	A2_1091_0000046	THB	satztyp	Diese Wohnung ist bitte 2,3 km vom Zentrum , weil ich immer mit meinem Fahrrad fahre , und mein Beruf ist Küchenhilfe , immer morgens , und Abend Arbeit .	ist	dec		dec	dec	dec	999	dec	Diese Wohnung ist bitte 2,3 km vom Zentrum , weil ich immer mit meinem Fahrrad fahre , und mein Beruf ist Küchenhilfe , immer morgens , und Abend Arbeit .	Diese Wohnung ist bitte 2,3 km vom Zentrum , weil ich immer mit meinem Fahrrad fahre , und mein Beruf ist Küchenhilfe , immer morgens und Abend Arbeit .	und mein Beruf ist Küchenhilfe , immer morgens und abends Arbeit .	999	und meine Beruf ist Küchenhilfe .
6	25	A2_1091_0000046	L	svo	Diese Wohnung sind Bitte 2,3 km von Centrum , warum ich immer fahre mit meine fahrrad , und meine Beruf ist Kürche Hilfe , immer morgens , und Abend Arbeit .	ist	svo		svo	svo	svo	999	svo	Diese Wohnung sind Bitte 2,3 km von Centrum , warum ich immer fahre mit meine fahrrad , und meine Beruf ist Kürche Hilfe , immer morgens , und Abend Arbeit .	Diese Wohnung sind Bitte 2,3 km von Centrum , warum ich immer fahre mit meine fahrrad , und meine Beruf ist Kürche Hilfe , immer morgens , und Abend Arbeit .	und meine Beruf ist Kürche Hilfe , immer morgens , und Abend Arbeit .	999	und meine Beruf ist Kürche Hilfe ,
6	27	A2_1091_0000046	THB	svo	Diese Wohnung ist bitte 2,3 km vom Zentrum , weil ich immer mit meinem Fahrrad fahre , und mein Beruf ist Küchenhilfe , immer morgens , und Abend Arbeit .	ist	svo		svo	svo	svo	999	svo	Diese Wohnung ist bitte 2,3 km vom Zentrum , weil ich immer mit meinem Fahrrad fahre , und mein Beruf ist Küchenhilfe , immer morgens , und Abend Arbeit .	Diese Wohnung ist bitte 2,3 km vom Zentrum , weil ich immer mit meinem Fahrrad fahre , und mein Beruf ist Küchenhilfe , immer morgens und Abend Arbeit .	und mein Beruf ist Küchenhilfe , immer morgens und abends Arbeit .	999	und meine Beruf ist Küchenhilfe .
6	51	A2_1091_0000046	L	word_order	Diese Wohnung sind Bitte 2,3 km von Centrum , warum ich immer fahre mit meine fahrrad , und meine Beruf ist Kürche Hilfe , immer morgens , und Abend Arbeit .	ist	CSVcopPred		CSVcopPred	CSVcopPred	CSVcopPredX	999	CSVcopPred	Diese Wohnung sind Bitte 2,3 km von Centrum , warum ich immer fahre mit meine fahrrad , und meine Beruf ist Kürche Hilfe , immer morgens , und Abend Arbeit .	Diese Wohnung sind Bitte 2,3 km von Centrum , warum ich immer fahre mit meine fahrrad , und meine Beruf ist Kürche Hilfe , immer morgens , und Abend Arbeit .	und meine Beruf ist Kürche Hilfe , immer morgens , und Abend Arbeit .	999	und meine Beruf ist Kürche Hilfe ,
6	53	A2_1091_0000046	THB	word_order	Diese Wohnung ist bitte 2,3 km vom Zentrum , weil ich immer mit meinem Fahrrad fahre , und mein Beruf ist Küchenhilfe , immer morgens , und Abend Arbeit .	ist	CSVcopPred		CSVcopPred	CSVcopPred	CSVcopPredX	999	CSVcopPred	Diese Wohnung ist bitte 2,3 km vom Zentrum , weil ich immer mit meinem Fahrrad fahre , und mein Beruf ist Küchenhilfe , immer morgens , und Abend Arbeit .	Diese Wohnung ist bitte 2,3 km vom Zentrum , weil ich immer mit meinem Fahrrad fahre , und mein Beruf ist Küchenhilfe , immer morgens und Abend Arbeit .	und mein Beruf ist Küchenhilfe , immer morgens und abends Arbeit .	999	und meine Beruf ist Küchenhilfe .
6	70	A2_1091_0000046	L	finiteness	Ich , habe kein Autor , und Balkon , ich habe kein Seite und hexo und TOIA .	habe	f		f	f	f	999	f	Ich , habe kein Autor , und Balkon , ich habe kein Seite und hexo und TOIA .	Ich , habe kein Autor , und Balkon , ich habe kein Seite und hexo und TOIA .	Ich , habe kein Autor , und Balkon ,	999	Ich , habe kein Autor , und Balkon ,
6	72	A2_1091_0000046	THB	finiteness	Ich habe kein Auto und Balkon , ich habe keine Seite und hexo und TOIA .	habe	f		f	f	f	999	f	Ich habe kein Auto und Balkon , ich habe keine Seite und hexo und TOIA .	Ich habe kein Auto und Balkon , ich habe keine Seite und hexo und TOIA .	Ich habe kein Auto und Balkon ,	999	Ich habe kein Auto und Balkon .
6	52	A2_1091_0000046	L	satztyp	Ich , habe kein Autor , und Balkon , ich habe kein Seite und hexo und TOIA .	habe	dec		dec	dec	dec	999	dec	Ich , habe kein Autor , und Balkon , ich habe kein Seite und hexo und TOIA .	Ich , habe kein Autor , und Balkon , ich habe kein Seite und hexo und TOIA .	Ich , habe kein Autor , und Balkon ,	999	Ich , habe kein Autor , und Balkon ,
6	54	A2_1091_0000046	THB	satztyp	Ich habe kein Auto und Balkon , ich habe keine Seite und hexo und TOIA .	habe	dec		dec	dec	dec	999	dec	Ich habe kein Auto und Balkon , ich habe keine Seite und hexo und TOIA .	Ich habe kein Auto und Balkon , ich habe keine Seite und hexo und TOIA .	Ich habe kein Auto und Balkon ,	999	Ich habe kein Auto und Balkon .
6	26	A2_1091_0000046	L	svo	Ich , habe kein Autor , und Balkon , ich habe kein Seite und hexo und TOIA .	habe	svo		svo	svo	svo	999	svo	Ich , habe kein Autor , und Balkon , ich habe kein Seite und hexo und TOIA .	Ich , habe kein Autor , und Balkon , ich habe kein Seite und hexo und TOIA .	Ich , habe kein Autor , und Balkon ,	999	Ich , habe kein Autor , und Balkon ,
6	28	A2_1091_0000046	THB	svo	Ich habe kein Auto und Balkon , ich habe keine Seite und hexo und TOIA .	habe	svo		svo	svo	svo	999	svo	Ich habe kein Auto und Balkon , ich habe keine Seite und hexo und TOIA .	Ich habe kein Auto und Balkon , ich habe keine Seite und hexo und TOIA .	Ich habe kein Auto und Balkon ,	999	Ich habe kein Auto und Balkon .
6	52	A2_1091_0000046	L	word_order	Ich , habe kein Autor , und Balkon , ich habe kein Seite und hexo und TOIA .	habe	SVO		SVO	SVO	SVO	999	SVO	Ich , habe kein Autor , und Balkon , ich habe kein Seite und hexo und TOIA .	Ich , habe kein Autor , und Balkon , ich habe kein Seite und hexo und TOIA .	Ich , habe kein Autor , und Balkon ,	999	Ich , habe kein Autor , und Balkon ,
6	54	A2_1091_0000046	THB	word_order	Ich habe kein Auto und Balkon , ich habe keine Seite und hexo und TOIA .	habe	SVO		SVO	SVO	SVO	999	SVO	Ich habe kein Auto und Balkon , ich habe keine Seite und hexo und TOIA .	Ich habe kein Auto und Balkon , ich habe keine Seite und hexo und TOIA .	Ich habe kein Auto und Balkon ,	999	Ich habe kein Auto und Balkon .
6	71	A2_1091_0000046	L	finiteness	Ich , habe kein Autor , und Balkon , ich habe kein Seite und hexo und TOIA .	habe	f		f	f	f	999	f	Ich , habe kein Autor , und Balkon , ich habe kein Seite und hexo und TOIA .	Ich , habe kein Autor , und Balkon , ich habe kein Seite und hexo und TOIA .	ich habe kein Seite und hexo und TOIA .	999	ich habe kein Seite und hexo und TOIA .
6	73	A2_1091_0000046	THB	finiteness	Ich habe kein Auto und Balkon , ich habe keine Seite und hexo und TOIA .	habe	f		f	f	f	999	f	Ich habe kein Auto und Balkon , ich habe keine Seite und hexo und TOIA .	Ich habe kein Auto und Balkon , ich habe keine Seite und hexo und TOIA .	ich habe keine Seite und hexo und TOIA .	999	Ich habe keine Zeit .
6	53	A2_1091_0000046	L	satztyp	Ich , habe kein Autor , und Balkon , ich habe kein Seite und hexo und TOIA .	habe	dec		dec	dec	dec	999	dec	Ich , habe kein Autor , und Balkon , ich habe kein Seite und hexo und TOIA .	Ich , habe kein Autor , und Balkon , ich habe kein Seite und hexo und TOIA .	ich habe kein Seite und hexo und TOIA .	999	ich habe kein Seite und hexo und TOIA .
6	55	A2_1091_0000046	THB	satztyp	Ich habe kein Auto und Balkon , ich habe keine Seite und hexo und TOIA .	habe	dec		dec	dec	dec	999	dec	Ich habe kein Auto und Balkon , ich habe keine Seite und hexo und TOIA .	Ich habe kein Auto und Balkon , ich habe keine Seite und hexo und TOIA .	ich habe keine Seite und hexo und TOIA .	999	Ich habe keine Zeit .
6	27	A2_1091_0000046	L	svo	Ich , habe kein Autor , und Balkon , ich habe kein Seite und hexo und TOIA .	habe	svo		svo	svo	svo	999	svo	Ich , habe kein Autor , und Balkon , ich habe kein Seite und hexo und TOIA .	Ich , habe kein Autor , und Balkon , ich habe kein Seite und hexo und TOIA .	ich habe kein Seite und hexo und TOIA .	999	ich habe kein Seite und hexo und TOIA .
6	29	A2_1091_0000046	THB	svo	Ich habe kein Auto und Balkon , ich habe keine Seite und hexo und TOIA .	habe	svo		svo	svo	svo	999	svo	Ich habe kein Auto und Balkon , ich habe keine Seite und hexo und TOIA .	Ich habe kein Auto und Balkon , ich habe keine Seite und hexo und TOIA .	ich habe keine Seite und hexo und TOIA .	999	Ich habe keine Zeit .
6	53	A2_1091_0000046	L	word_order	Ich , habe kein Autor , und Balkon , ich habe kein Seite und hexo und TOIA .	habe	SVO		SVO	SVO	SVO	999	SVOC@	Ich , habe kein Autor , und Balkon , ich habe kein Seite und hexo und TOIA .	Ich , habe kein Autor , und Balkon , ich habe kein Seite und hexo und TOIA .	ich habe kein Seite und hexo und TOIA .	999	ich habe kein Seite und hexo und TOIA .
6	55	A2_1091_0000046	THB	word_order	Ich habe kein Auto und Balkon , ich habe keine Seite und hexo und TOIA .	habe	SVO		SVO	SVO	SVO	999	SVO	Ich habe kein Auto und Balkon , ich habe keine Seite und hexo und TOIA .	Ich habe kein Auto und Balkon , ich habe keine Seite und hexo und TOIA .	ich habe keine Seite und hexo und TOIA .	999	Ich habe keine Zeit .
6	72	B1_1061_0120326_seg_A	L	finiteness	Es geht meiner Familie und mir auch ganz gut .	geht	f		f	f	f	999	f	Es geht meiner Familie und mir auch ganz gut .	Es geht meiner Familie und mir auch ganz gut .	Es geht meiner Familie und mir auch ganz gut .	999	Es geht meiner Familie und mir auch ganz gut .
6	74	B1_1061_0120326_seg_A	THB	finiteness	Es geht meiner Familie und mir auch ganz gut .	geht	f		f	f	f	999	f	Es geht meiner Familie und mir auch ganz gut .	Es geht meiner Familie und mir auch ganz gut .	Es geht meiner Familie und mir auch ganz gut .	999	Es geht meiner Familie und mir auch ganz gut .
6	54	B1_1061_0120326_seg_A	L	satztyp	Es geht meiner Familie und mir auch ganz gut .	geht	dec		dec	dec	dec	999	dec	Es geht meiner Familie und mir auch ganz gut .	Es geht meiner Familie und mir auch ganz gut .	Es geht meiner Familie und mir auch ganz gut .	999	Es geht meiner Familie und mir auch ganz gut .
6	56	B1_1061_0120326_seg_A	THB	satztyp	Es geht meiner Familie und mir auch ganz gut .	geht	dec		dec	dec	dec	999	dec	Es geht meiner Familie und mir auch ganz gut .	Es geht meiner Familie und mir auch ganz gut .	Es geht meiner Familie und mir auch ganz gut .	999	Es geht meiner Familie und mir auch ganz gut .
6	28	B1_1061_0120326_seg_A	L	svo	Es geht meiner Familie und mir auch ganz gut .	geht	svo		svo	svo	svo	999	svo	Es geht meiner Familie und mir auch ganz gut .	Es geht meiner Familie und mir auch ganz gut .	Es geht meiner Familie und mir auch ganz gut .	999	Es geht meiner Familie und mir auch ganz gut .
6	30	B1_1061_0120326_seg_A	THB	svo	Es geht meiner Familie und mir auch ganz gut .	geht	svo		svo	svo	svo	999	svo	Es geht meiner Familie und mir auch ganz gut .	Es geht meiner Familie und mir auch ganz gut .	Es geht meiner Familie und mir auch ganz gut .	999	Es geht meiner Familie und mir auch ganz gut .
6	54	B1_1061_0120326_seg_A	L	word_order	Es geht meiner Familie und mir auch ganz gut .	geht	SexplVOA		SexplVOA	SexplVOA	SVOXA	999	SexplVOPred	Es geht meiner Familie und mir auch ganz gut .	Es geht meiner Familie und mir auch ganz gut .	Es geht meiner Familie und mir auch ganz gut .	999	Es geht meiner Familie und mir auch ganz gut .
6	56	B1_1061_0120326_seg_A	THB	word_order	Es geht meiner Familie und mir auch ganz gut .	geht	SexplVOA		SexplVOA	SexplVOA	SVOXA	999	SexplVOPred	Es geht meiner Familie und mir auch ganz gut .	Es geht meiner Familie und mir auch ganz gut .	Es geht meiner Familie und mir auch ganz gut .	999	Es geht meiner Familie und mir auch ganz gut .
6	73	B1_1061_0120326_seg_A	L	finiteness	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	haben	f		f	f	f	999	f	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht ,	999	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht ,
6	75	B1_1061_0120326_seg_A	THB	finiteness	Letztes Wochenende haben wir eine Urlaub in Stadt Y gemacht , und wir haben uns sehr gefreut .	haben	f		f	f	f	999	f	Letztes Wochenende haben wir eine Urlaub in Stadt Y gemacht , und wir haben uns sehr gefreut .	Letztes Wochenende haben wir einen Urlaub nach Stadt Y gemacht , und wir haben uns sehr gefreut .	Letztes Wochenende haben wir Urlaub in Stadt Y gemacht ,	999	Letztes Wochenende haben wir Urlaub in Stadt Y gemacht ,
6	19	B1_1061_0120326_seg_A	L	inv	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	haben	inv		inv	inv	inv	999	inv	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht ,	999	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht ,
6	21	B1_1061_0120326_seg_A	THB	inv	Letztes Wochenende haben wir eine Urlaub in Stadt Y gemacht , und wir haben uns sehr gefreut .	haben	inv		inv	inv	inv	999	inv	Letztes Wochenende haben wir eine Urlaub in Stadt Y gemacht , und wir haben uns sehr gefreut .	Letztes Wochenende haben wir einen Urlaub nach Stadt Y gemacht , und wir haben uns sehr gefreut .	Letztes Wochenende haben wir Urlaub in Stadt Y gemacht ,	999	Letztes Wochenende haben wir Urlaub in Stadt Y gemacht ,
6	55	B1_1061_0120326_seg_A	L	satztyp	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	haben	dec		dec	dec	dec	999	dec	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht ,	999	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht ,
6	57	B1_1061_0120326_seg_A	THB	satztyp	Letztes Wochenende haben wir eine Urlaub in Stadt Y gemacht , und wir haben uns sehr gefreut .	haben	dec		dec	dec	dec	999	dec	Letztes Wochenende haben wir eine Urlaub in Stadt Y gemacht , und wir haben uns sehr gefreut .	Letztes Wochenende haben wir einen Urlaub nach Stadt Y gemacht , und wir haben uns sehr gefreut .	Letztes Wochenende haben wir Urlaub in Stadt Y gemacht ,	999	Letztes Wochenende haben wir Urlaub in Stadt Y gemacht ,
6	13	B1_1061_0120326_seg_A	L	sep	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	haben	sep		sep	sep	sep	999	sep	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht ,	999	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht ,
6	15	B1_1061_0120326_seg_A	THB	sep	Letztes Wochenende haben wir eine Urlaub in Stadt Y gemacht , und wir haben uns sehr gefreut .	haben	sep		sep	sep	sep	999	sep	Letztes Wochenende haben wir eine Urlaub in Stadt Y gemacht , und wir haben uns sehr gefreut .	Letztes Wochenende haben wir einen Urlaub nach Stadt Y gemacht , und wir haben uns sehr gefreut .	Letztes Wochenende haben wir Urlaub in Stadt Y gemacht ,	999	Letztes Wochenende haben wir Urlaub in Stadt Y gemacht ,
6	55	B1_1061_0120326_seg_A	L	word_order	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	haben	XVauxSOV		XVauxSOV	XVauxSOV	XVauxSOV	999	XVauxSOV	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht ,	999	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht ,
6	57	B1_1061_0120326_seg_A	THB	word_order	Letztes Wochenende haben wir eine Urlaub in Stadt Y gemacht , und wir haben uns sehr gefreut .	haben	XVauxSOV		XVauxSOV	XVauxSOV	XVauxSOV	999	XVauxSOV	Letztes Wochenende haben wir eine Urlaub in Stadt Y gemacht , und wir haben uns sehr gefreut .	Letztes Wochenende haben wir einen Urlaub nach Stadt Y gemacht , und wir haben uns sehr gefreut .	Letztes Wochenende haben wir Urlaub in Stadt Y gemacht ,	999	Letztes Wochenende haben wir Urlaub in Stadt Y gemacht ,
6	74	B1_1061_0120326_seg_A	L	finiteness	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	gemacht	nf		nf	nf	nf	999	nf	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht ,	999	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht ,
6	76	B1_1061_0120326_seg_A	THB	finiteness	Letztes Wochenende haben wir eine Urlaub in Stadt Y gemacht , und wir haben uns sehr gefreut .	gemacht	nf		nf	nf	nf	999	nf	Letztes Wochenende haben wir eine Urlaub in Stadt Y gemacht , und wir haben uns sehr gefreut .	Letztes Wochenende haben wir einen Urlaub nach Stadt Y gemacht , und wir haben uns sehr gefreut .	Letztes Wochenende haben wir Urlaub in Stadt Y gemacht ,	999	Letztes Wochenende haben wir Urlaub in Stadt Y gemacht ,
6	4	B1_1061_0120326_seg_A	THB	vend	Mein lieber Hund ist gestorben letztes Jahr , nachdem ich immer einen Hund weiter haben möchte .	möchte	vend	undef	vend	undef	undef	999	undef	Mein lieber Hund ist gestorben letztes Jahr , nachdem ich immer einen Hund weiter haben möchte .	Mein lieber Hund war tot letztes Jahr , nach dem möchte ich immer einen Hund weiter haben .	Mein lieber Hund ist tot seit letztem Jahr , seither möchte ich wieder einen Hund haben .	999	Mein lieber Hund ist letzten Jahr gestorben . Danach wollte ich immer wieder einen Hund haben .
6	76	B1_1061_0120326_seg_A	L	finiteness	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	gefreut	nf		nf	nf	nf	999	nf	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	und haben wir uns sehr gefreut .	999	und haben wir uns sehr gefreut .
6	78	B1_1061_0120326_seg_A	THB	finiteness	Letztes Wochenende haben wir eine Urlaub in Stadt Y gemacht , und wir haben uns sehr gefreut .	gefreut	nf		nf	nf	nf	999	nf	Letztes Wochenende haben wir eine Urlaub in Stadt Y gemacht , und wir haben uns sehr gefreut .	Letztes Wochenende haben wir einen Urlaub nach Stadt Y gemacht , und wir haben uns sehr gefreut .	und wir haben uns sehr gefreut .	999	und wir haben uns sehr gefreut .
6	77	B1_1061_0120326_seg_A	L	finiteness	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	müssen	f		f	f	f	999	f	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	Du und deine Familie müssen irgendwann mit uns eine Urlaub machen !	999	Du und deine Familie müssen irgendwann mit uns eine Urlaub machen !
6	195	B1_1061_0120326_seg_A	THB	finiteness	Du und deine Familie müssen irgendwann mit uns eine Urlaub machen !	müssen	f		f	f	f	999	f	Du und deine Familie müssen irgendwann mit uns eine Urlaub machen !	Du und deine Familie müssen irgendwann mit uns einen Urlaub machen !	_	999	Du und deine Familie müsst irgendwann mit uns einen Urlaub machen !
6	57	B1_1061_0120326_seg_A	L	satztyp	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	müssen	dec		dec	dec	dec	999	dec	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	Du und deine Familie müssen irgendwann mit uns eine Urlaub machen !	999	Du und deine Familie müssen irgendwann mit uns eine Urlaub machen !
6	138	B1_1061_0120326_seg_A	THB	satztyp	Du und deine Familie müssen irgendwann mit uns eine Urlaub machen !	müssen	dec		dec	dec	dec	999	dec	Du und deine Familie müssen irgendwann mit uns eine Urlaub machen !	Du und deine Familie müssen irgendwann mit uns einen Urlaub machen !	_	999	Du und deine Familie müsst irgendwann mit uns einen Urlaub machen !
6	14	B1_1061_0120326_seg_A	L	sep	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	müssen	sep		sep	sep	sep	999	sep	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	Du und deine Familie müssen irgendwann mit uns eine Urlaub machen !	999	Du und deine Familie müssen irgendwann mit uns eine Urlaub machen !
6	41	B1_1061_0120326_seg_A	THB	sep	Du und deine Familie müssen irgendwann mit uns eine Urlaub machen !	müssen	sep		sep	sep	sep	999	sep	Du und deine Familie müssen irgendwann mit uns eine Urlaub machen !	Du und deine Familie müssen irgendwann mit uns einen Urlaub machen !	_	999	Du und deine Familie müsst irgendwann mit uns einen Urlaub machen !
6	29	B1_1061_0120326_seg_A	L	svo	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	müssen	svo		svo	svo	svo	999	svo	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	Du und deine Familie müssen irgendwann mit uns eine Urlaub machen !	999	Du und deine Familie müssen irgendwann mit uns eine Urlaub machen !
6	71	B1_1061_0120326_seg_A	THB	svo	Du und deine Familie müssen irgendwann mit uns eine Urlaub machen !	müssen	svo		svo	svo	svo	999	svo	Du und deine Familie müssen irgendwann mit uns eine Urlaub machen !	Du und deine Familie müssen irgendwann mit uns einen Urlaub machen !	_	999	Du und deine Familie müsst irgendwann mit uns einen Urlaub machen !
